Phylum,Type strain,Species,Temperature,Temperature def,Temperature type,psychrophilic,mesophilic,thermophilic,Spore formation,Oxygen tolerance,aerobe,anaerobe,obligate aerobe,obligate anaerobe,facultative aerobe,facultative anaerobe,microaerophile,aerotolerant,Radiation Tolerance,score,tier,culture pH,Halophily
Firmicutes,1,Alicyclobacillus sacchari,50,growth,thermophilic,0,0,1,1,aerobe,1,0,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Alicyclobacillus shizuokensis,50,growth,thermophilic,0,0,1,1,aerobe,1,0,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Alicyclobacillus vulcanalis,55,growth,thermophilic,0,0,1,1,aerobe,1,0,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Alkalibacillus filiformis,37,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Alkalibacillus flavidus,35,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Alkalibacillus silvisoli,30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Alkalibacterium gilvum,30,growth,mesophilic,0,1,0,0,microaerophile,0,0,0,0,0,0,1,0,0,0,1,,
Firmicutes,1,Alkalibacterium iburiense,5.0-45.0,growth,,1,1,1,0,facultative anaerobe,0,0,0,0,0,1,0,0,0,3,1,,
Firmicutes,1,Alkalibacterium kapii,28,growth,mesophilic,0,1,0,0,microaerophile,0,0,0,0,0,0,1,0,0,0,1,,
Firmicutes,1,Alkalibacterium pelagium,28,growth,mesophilic,0,1,0,0,microaerophile,0,0,0,0,0,0,1,0,0,0,1,,
Firmicutes,1,Alkalibacterium putridalgicola,28,growth,mesophilic,0,1,0,0,microaerophile,0,0,0,0,0,0,1,0,0,0,1,,
Firmicutes,1,Alkalibacterium thalassium,28,growth,mesophilic,0,1,0,0,microaerophile,0,0,0,0,0,0,1,0,0,0,1,,
Firmicutes,1,Alkalibaculum bacchi,37,growth,mesophilic,0,1,0,0,anaerobe,0,1,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Alkalicoccus halolimnae,33,optimum,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,moderately halophilic
Firmicutes,1,Alkalicoccus saliphilus,37,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Firmicutes,1,Alkalihalobacillus akibai,35,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Alkalihalobacillus decolorationis,28,growth,mesophilic,0,1,0,1,obligate aerobe,0,0,1,0,0,0,0,0,0,1,1,,
Firmicutes,1,Alkalihalobacillus hemicellulosilyticus,30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Alkalihalobacillus hwajinpoensis,30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Alkalihalobacillus macyae,30,growth,mesophilic,0,1,0,1,anaerobe,0,1,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Alkalihalobacillus marmarensis,30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Alkalihalobacillus murimartini,28,growth,mesophilic,0,1,0,1,,0,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Alkalihalobacillus nanhaiisediminis,30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Alkalihalobacillus okhensis,35,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Firmicutes,1,Alkalihalobacillus oshimensis,30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Alkalihalobacillus trypoxylicola,30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Alkalihalobacillus wakoensis,30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Alkaliphilus namsaraevii,30,optimum,mesophilic,0,1,0,1,aerotolerant,0,0,0,0,0,0,0,1,0,1,1,,
Firmicutes,1,Alteribacillus bidgolensis,30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Alteribacillus iranensis,30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Aminipila butyrica,30,growth,mesophilic,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,1,,
Firmicutes,1,Ammonifex thiophilus,70,growth,thermophilic,0,0,1,1,anaerobe,0,1,0,0,0,0,0,0,0,3,1,,
Firmicutes,1,Ammoniphilus resinae,30,optimum,mesophilic,0,1,0,1,facultative anaerobe,0,0,0,0,0,1,0,0,0,2,1,,
Firmicutes,1,Amphibacillus cookii,37,growth,mesophilic,0,1,0,1,facultative anaerobe,0,0,0,0,0,1,0,0,0,2,1,,halophilic
Firmicutes,1,Amphibacillus iburiensis,26-39,growth,mesophilic,0,1,0,1,facultative anaerobe,0,0,0,0,0,1,0,0,0,2,1,,
Firmicutes,1,Amphibacillus indicireducens,35,growth,mesophilic,0,1,0,1,microaerophile,0,0,0,0,0,0,1,0,0,1,1,,
Firmicutes,1,Amphibacillus jilinensis,30,growth,mesophilic,0,1,0,1,facultative anaerobe,0,0,0,0,0,1,0,0,0,2,1,,halotolerant
Firmicutes,1,Amphibacillus marinus,30,growth,mesophilic,0,1,0,1,facultative aerobe,0,0,0,0,1,0,0,0,0,1,1,,
Firmicutes,1,Amphibacillus sediminis,30,growth,mesophilic,0,1,0,1,facultative anaerobe,0,0,0,0,0,1,0,0,0,2,1,,
Firmicutes,1,Amphibacillus xylanus,37,growth,mesophilic,0,1,0,1,facultative anaerobe,0,0,0,0,0,1,0,0,0,2,1,,
Firmicutes,1,Anaerobranca californiensis,60,growth,thermophilic,0,0,1,0,anaerobe,0,1,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Anaerobranca zavarzinii,55,growth,thermophilic,0,0,1,0,anaerobe,0,1,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Anaerocolumna cellulosilytica,35,optimum,mesophilic,0,1,0,1,obligate anaerobe,0,0,0,1,0,0,0,0,0,2,1,,
Firmicutes,1,Anaerocolumna jejuensis,30,growth,mesophilic,0,1,0,1,anaerobe,0,1,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Anaerosalibacter bizertensis,40,growth,thermophilic,0,0,1,1,anaerobe,0,1,0,0,0,0,0,0,0,3,1,,
Firmicutes,1,Anaerosphaera aminiphila,30,growth,mesophilic,0,1,0,1,anaerobe,0,1,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Anaerosporobacter mobilis,30,growth,mesophilic,0,1,0,1,anaerobe,0,1,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Anaerosporomusa subterranea,28,optimum,mesophilic,0,1,0,1,anaerobe,0,1,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Anaerostipes butyraticus,40,growth,thermophilic,0,0,1,1,anaerobe,0,1,0,0,0,0,0,0,0,3,1,,
Firmicutes,1,Anaerotaenia torta,35-40,optimum,mesophilic,0,1,1,1,obligate anaerobe,0,0,0,1,0,0,0,0,0,3,1,,
Firmicutes,1,Anaerotruncus colihominis,37,growth,mesophilic,0,1,0,0,anaerobe,0,1,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Andreesenia angusta,37,growth,mesophilic,0,1,0,0,anaerobe,0,1,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Aneurinibacillus terranovensis,40,growth,thermophilic,0,0,1,1,microaerophile,0,0,0,0,0,0,1,0,0,2,1,,
Firmicutes,1,Anoxybacillus bogrovensis,55,growth,thermophilic,0,0,1,1,facultative anaerobe,0,0,0,0,0,1,0,0,0,3,1,,
Firmicutes,1,Anoxybacillus contaminans,50,growth,thermophilic,0,0,1,1,facultative anaerobe,0,0,0,0,0,1,0,0,0,3,1,,
Firmicutes,1,Anoxybacillus eryuanensis,50,growth,thermophilic,0,0,1,1,facultative aerobe,0,0,0,0,1,0,0,0,0,2,1,,
Firmicutes,1,Anoxybacillus geothermalis,60,optimum,thermophilic,0,0,1,1,facultative anaerobe,0,0,0,0,0,1,0,0,0,3,1,,
Firmicutes,1,Anoxybacillus tengchongensis,50,growth,thermophilic,0,0,1,1,facultative aerobe,0,0,0,0,1,0,0,0,0,2,1,,
Firmicutes,1,Anoxybacillus tepidamans,55,growth,thermophilic,0,0,1,1,aerobe,1,0,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Apilactobacillus micheneri,30,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Firmicutes,1,Apilactobacillus timberlakei,30,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Firmicutes,1,Aquisalibacillus elongatus,30,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Firmicutes,1,Auricoccus indicus,35,optimum,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Firmicutes,1,Bacillus acidiceler,30,optimum,mesophilic,0,1,0,1,,0,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Bacillus acidicola,35,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Bacillus aidingensis,30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Bacillus alkalitelluris,30,growth,mesophilic,0,1,0,1,facultative anaerobe,0,0,0,0,0,1,0,0,0,2,1,,
Firmicutes,1,Bacillus alkalitolerans,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Bacillus alveayuensis,55,growth,thermophilic,0,0,1,1,aerobe,1,0,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Bacillus aquimaris,30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Bacillus atrophaeus,30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Bacillus aurantiacus,20,growth,psychrophilic,1,0,0,1,aerobe,1,0,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Bacillus capparidis,10.0-40.0,growth,,1,1,1,0,aerobe,1,0,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Bacillus cellulosilyticus,30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Bacillus chagannorensis,30,growth,mesophilic,0,1,0,1,facultative anaerobe,0,0,0,0,0,1,0,0,0,2,1,,
Firmicutes,1,Bacillus chungangensis,30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Bacillus ciccensis,30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Bacillus coahuilensis,30,growth,mesophilic,0,1,0,1,,0,0,0,0,0,0,0,0,0,1,1,,moderately halophilic
Firmicutes,1,Bacillus daliensis,30,growth,mesophilic,0,1,0,1,facultative anaerobe,0,0,0,0,0,1,0,0,0,2,1,,
Firmicutes,1,Bacillus decisifrondis,30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Bacillus farraginis,30,growth,mesophilic,0,1,0,1,obligate aerobe,0,0,1,0,0,0,0,0,0,1,1,,
Firmicutes,1,Bacillus fordii,30,growth,mesophilic,0,1,0,1,obligate aerobe,0,0,1,0,0,0,0,0,0,1,1,,
Firmicutes,1,Bacillus fortis,30,growth,mesophilic,0,1,0,1,obligate aerobe,0,0,1,0,0,0,0,0,0,1,1,,
Firmicutes,1,Bacillus galactosidilyticus,30,growth,mesophilic,0,1,0,1,facultative anaerobe,0,0,0,0,0,1,0,0,0,2,1,,
Firmicutes,1,Bacillus ginsengisoli,30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Bacillus gobiensis,15-40,growth,,1,1,1,1,aerobe,1,0,0,0,0,0,0,0,0,3,1,,
Firmicutes,1,Bacillus haynesii,15-60,growth,,1,1,1,1,facultative anaerobe,0,0,0,0,0,1,0,0,0,4,1,,
Firmicutes,1,Bacillus iocasae,16-50,growth,,1,1,1,1,aerobe,1,0,0,0,0,0,0,0,0,3,1,,
Firmicutes,1,Bacillus isabeliae,35-37,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Bacillus kexueae,40-60,growth,thermophilic,0,0,1,1,,0,0,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Bacillus kiskunsagensis,10-40,growth,mesophilic,1,1,1,1,facultative anaerobe,0,0,0,0,0,1,0,0,0,4,1,,moderately halophilic
Firmicutes,1,Bacillus koreensis,30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Bacillus mannanilyticus,30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Bacillus manusensis,45-70,growth,thermophilic,0,0,1,1,,0,0,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Bacillus marisflavi,30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Bacillus mojavensis,50-55,maximum,thermophilic,0,0,1,1,aerobe,1,0,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Bacillus nakamurai,37,optimum,mesophilic,0,1,0,1,obligate aerobe,0,0,1,0,0,0,0,0,0,1,1,,
Firmicutes,1,Bacillus nealsonii,30,growth,mesophilic,0,1,0,1,facultative anaerobe,0,0,0,0,0,1,0,0,0,2,1,,
Firmicutes,1,Bacillus oceani,30,growth,mesophilic,0,1,0,1,obligate aerobe,0,0,1,0,0,0,0,0,0,1,1,,
Firmicutes,1,Bacillus oleronius,30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Bacillus oryzisoli,30,optimum,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Bacillus paraflexus,15-42,growth,,1,1,1,1,aerobe,1,0,0,0,0,0,0,0,0,3,1,,
Firmicutes,1,Bacillus populi,30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Bacillus pseudomycoides,30,growth,mesophilic,0,1,0,1,facultative anaerobe,0,0,0,0,0,1,0,0,0,2,1,,
Firmicutes,1,Bacillus ruris,30,growth,mesophilic,0,1,0,1,facultative anaerobe,0,0,0,0,0,1,0,0,0,2,1,,
Firmicutes,1,Bacillus seohaeanensis,30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Bacillus shackletonii,30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Bacillus siamensis,30,growth,mesophilic,0,1,0,1,facultative anaerobe,0,0,0,0,0,1,0,0,0,2,1,,
Firmicutes,1,Bacillus solisilvae,30,growth,mesophilic,0,1,0,1,facultative anaerobe,0,0,0,0,0,1,0,0,0,2,1,,
Firmicutes,1,Bacillus songklensis,10-45,growth,,1,1,1,1,aerobe,1,0,0,0,0,0,0,0,0,3,1,,
Firmicutes,1,Bacillus swezeyi,15-60,growth,,1,1,1,1,facultative anaerobe,0,0,0,0,0,1,0,0,0,4,1,,
Firmicutes,1,Bacillus tequilensis,25-50,growth,,0,1,1,1,aerobe,1,0,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Bacillus vietnamensis,30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Bacillus wudalianchiensis,10-60,growth,,1,1,1,1,aerobe,1,0,0,0,0,0,0,0,0,3,1,,
Firmicutes,1,Bhargavaea beijingensis,30,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Firmicutes,1,Bhargavaea cecembensis,30,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Firmicutes,1,Bhargavaea ginsengi,30,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Firmicutes,1,Bhargavaea ullalensis,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Firmicutes,1,Brassicibacter mesophilus,37,growth,mesophilic,0,1,0,0,anaerobe,0,1,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Brevibacillus aydinogluensis,50,growth,thermophilic,0,0,1,1,aerobe,1,0,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Brevibacillus fluminis,30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Brevibacillus gelatini,20-50,growth,,1,1,1,1,facultative anaerobe,0,0,0,0,0,1,0,0,0,4,1,,
Firmicutes,1,Brevibacillus halotolerans,30,optimum,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Brevibacillus levickii,30-37,growth,mesophilic,0,1,0,1,microaerophile,0,0,0,0,0,0,1,0,0,1,1,,
Firmicutes,1,Brevibacillus nitrificans,30,growth,mesophilic,0,1,0,1,facultative anaerobe,0,0,0,0,0,1,0,0,0,2,1,,
Firmicutes,1,Brevibacillus panacihumi,30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Brevibacillus sediminis,37-65,growth,mesophilic,0,1,1,1,aerobe,1,0,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Brockia lithotrophica,65,growth,thermophilic,0,0,1,1,anaerobe,0,1,0,0,0,0,0,0,0,3,1,,
Firmicutes,1,Butyricicoccus porcorum,37,growth,mesophilic,0,1,0,0,obligate anaerobe,0,0,0,1,0,0,0,0,0,1,1,,
Firmicutes,1,Caenibacillus caldisaponilyticus,40-65,growth,thermophilic,0,0,1,1,aerobe,1,0,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Caldalkalibacillus thermarum,45-65,growth,thermophilic,0,0,1,1,aerobe,1,0,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Caldalkalibacillus uzonensis,50,growth,thermophilic,0,0,1,1,aerobe,1,0,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Caldanaerobius fijiensis,60,growth,thermophilic,0,0,1,1,anaerobe,0,1,0,0,0,0,0,0,0,3,1,,
Firmicutes,1,Caldanaerovirga acetigignens,62,growth,thermophilic,0,0,1,0,anaerobe,0,1,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Calderihabitans maritimus,65,growth,thermophilic,0,0,1,1,anaerobe,0,1,0,0,0,0,0,0,0,3,1,,
Firmicutes,1,Caldicellulosiruptor bescii,75,growth,thermophilic,0,0,1,0,anaerobe,0,1,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Caldicellulosiruptor hydrothermalis,65,growth,thermophilic,0,0,1,0,anaerobe,0,1,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Caldicellulosiruptor kronotskyensis,70,growth,thermophilic,0,0,1,0,anaerobe,0,1,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Caldicellulosiruptor obsidiansis,78,optimum,thermophilic,0,0,1,0,obligate anaerobe,0,0,0,1,0,0,0,0,0,2,1,,
Firmicutes,1,Caldicoprobacter guelmensis,65,growth,thermophilic,0,0,1,0,anaerobe,0,1,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Caldicoprobacter oshimai,70,growth,thermophilic,0,0,1,1,anaerobe,0,1,0,0,0,0,0,0,0,3,1,,
Firmicutes,1,Calditerricola satsumensis,78,growth,thermophilic,0,0,1,0,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Calditerricola yamamurae,72,growth,thermophilic,0,0,1,0,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Caloramator australicus,60,growth,thermophilic,0,0,1,0,anaerobe,0,1,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Caloramator boliviensis,60,growth,thermophilic,0,0,1,1,anaerobe,0,1,0,0,0,0,0,0,0,3,1,,
Firmicutes,1,Caloramator mitchellensis,50,growth,thermophilic,0,0,1,0,anaerobe,0,1,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Caloramator quimbayensis,55,growth,thermophilic,0,0,1,1,anaerobe,0,1,0,0,0,0,0,0,0,3,1,,
Firmicutes,1,Caloribacterium cisternae,50,growth,thermophilic,0,0,1,0,anaerobe,0,1,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Carboxydocella manganica,60,growth,thermophilic,0,0,1,0,anaerobe,0,1,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Carboxydocella sporoproducens,60,growth,thermophilic,0,0,1,1,anaerobe,0,1,0,0,0,0,0,0,0,3,1,,
Firmicutes,1,Carboxydothermus siderophilus,65,growth,thermophilic,0,0,1,0,anaerobe,0,1,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Carnobacterium antarcticum,30,growth,mesophilic,0,1,0,0,facultative anaerobe,0,0,0,0,0,1,0,0,0,1,1,,
Firmicutes,1,Cellulosibacter alkalithermophilus,50-65,growth,thermophilic,0,0,1,1,anaerobe,0,1,0,0,0,0,0,0,0,3,1,,
Firmicutes,1,Cerasibacillus quisquiliarum,37,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Christensenella minuta,37,growth,mesophilic,0,1,0,0,anaerobe,0,1,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Chryseomicrobium amylolyticum,30,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Firmicutes,1,Chryseomicrobium palamuruense,37,optimum,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Firmicutes,1,Clostridiisalibacter paucivorans,40,growth,thermophilic,0,0,1,1,anaerobe,0,1,0,0,0,0,0,0,0,3,1,,
Firmicutes,1,Clostridium aciditolerans,37,growth,mesophilic,0,1,0,1,anaerobe,0,1,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Clostridium aestuarii,30,growth,mesophilic,0,1,0,1,anaerobe,0,1,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Clostridium amylolyticum,37,growth,mesophilic,0,1,0,1,anaerobe,0,1,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Clostridium beihaiense,37,growth,mesophilic,0,1,0,1,anaerobe,0,1,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Clostridium cavendishii,35,growth,mesophilic,0,1,0,1,anaerobe,0,1,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Clostridium cellulovorans,37,growth,mesophilic,0,1,0,1,anaerobe,0,1,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Clostridium drakei,30,growth,mesophilic,0,1,0,1,anaerobe,0,1,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Clostridium ganghwense,35,growth,mesophilic,0,1,0,0,anaerobe,0,1,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Clostridium hydrogeniformans,35,growth,mesophilic,0,1,0,1,anaerobe,0,1,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Clostridium liquoris,22-47,growth,mesophilic,0,1,1,1,obligate anaerobe,0,0,0,1,0,0,0,0,0,3,1,,
Firmicutes,1,Clostridium lundense,37,growth,mesophilic,0,1,0,1,anaerobe,0,1,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Clostridium nitrophenolicum,30,growth,mesophilic,0,1,0,1,anaerobe,0,1,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Clostridium pabulibutyricum,30,growth,mesophilic,0,1,0,1,anaerobe,0,1,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Clostridium phytofermentans,30,growth,mesophilic,0,1,0,1,anaerobe,0,1,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Clostridium schirmacherense,20,growth,psychrophilic,1,0,0,1,anaerobe,0,1,0,0,0,0,0,0,0,3,1,,
Firmicutes,1,Clostridium sulfidigenes,35,growth,mesophilic,0,1,0,1,anaerobe,0,1,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Clostridium tagluense,15,growth,psychrophilic,1,0,0,1,anaerobe,0,1,0,0,0,0,0,0,0,3,1,,
Firmicutes,1,Clostridium tepidum,45-50,optimum,thermophilic,0,0,1,1,anaerobe,0,1,0,0,0,0,0,0,0,3,1,,
Firmicutes,1,Cohnella arctica,25,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Cohnella cellulosilytica,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Cohnella fontinalis,40,growth,thermophilic,0,0,1,1,microaerophile,0,0,0,0,0,0,1,0,0,2,1,,
Firmicutes,1,Cohnella ginsengisoli,30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Cohnella kolymensis,30,growth,mesophilic,0,1,0,1,facultative anaerobe,0,0,0,0,0,1,0,0,0,2,1,,
Firmicutes,1,Cohnella laeviribosi,40,growth,thermophilic,0,0,1,1,aerobe,1,0,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Cohnella luojiensis,30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Cohnella phaseoli,30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Cohnella thailandensis,35,growth,mesophilic,0,1,0,1,facultative anaerobe,0,0,0,0,0,1,0,0,0,2,1,,
Firmicutes,1,Cohnella thermotolerans,30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Cohnella xylanilytica,37,growth,mesophilic,0,1,0,1,facultative anaerobe,0,0,0,0,0,1,0,0,0,2,1,,
Firmicutes,1,Cohnella yongneupensis,30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Companilactobacillus allii,25-37,growth,mesophilic,0,1,0,0,facultative anaerobe,0,0,0,0,0,1,0,0,0,1,1,,
Firmicutes,1,Companilactobacillus futsaii,15.0-10.0,growth,psychrophilic,1,0,0,0,facultative anaerobe,0,0,0,0,0,1,0,0,0,2,1,,
Firmicutes,1,Companilactobacillus insicii,8-45,growth,,1,1,1,0,facultative aerobe,0,0,0,0,1,0,0,0,0,2,1,,
Firmicutes,1,Companilactobacillus nantensis,30,growth,mesophilic,0,1,0,0,anaerobe,0,1,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Cryptanaerobacter phenolicus,37,growth,mesophilic,0,1,0,0,anaerobe,0,1,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Cytobacillus kochii,30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
